total_trades,wins,win_rate,total_pnl,final_equity,return_pct,max_drawdown,symbol,indicator,param_a,param_b,atr_mult,min_hold_bars
156,31,0.1987179487179487,-202.6888991063136,797.311100893686,-20.2688899106314,47.349775131362264,INTC,kama,14,30,0.0,0
126,32,0.25396825396825395,-270.8680944909836,729.1319055090157,-27.086809449098425,51.65224124123814,INTC,kama,14,30,0.0,6
107,31,0.2897196261682243,-449.8948143155686,550.1051856844316,-44.98948143155684,63.09379820902795,INTC,kama,14,30,0.0,12
77,28,0.36363636363636365,-501.22094253353,498.77905746647036,-50.12209425335297,67.05115430859738,INTC,kama,14,30,0.0,24
152,23,0.1513157894736842,-516.6976824432658,483.30231755673395,-51.669768244326605,55.71189892455326,INTC,kama,14,40,1.0,0
120,27,0.225,-523.773568898352,476.22643110164785,-52.37735688983521,56.17640078756365,INTC,kama,14,40,1.0,6
104,31,0.2980769230769231,-391.74367284005405,608.2563271599458,-39.17436728400542,59.75173729268237,INTC,kama,14,40,1.0,12
75,28,0.37333333333333335,-377.8982410677173,622.1017589322818,-37.789824106771825,59.70795770259541,INTC,kama,14,40,1.0,24
152,27,0.17763157894736842,-222.95113456806376,777.0488654319362,-22.29511345680638,47.930885495464075,INTC,kama,14,40,1.5,0
120,29,0.24166666666666667,-263.6028422305956,736.3971577694034,-26.36028422305966,50.7100631293245,INTC,kama,14,40,1.5,6
104,31,0.2980769230769231,-393.16383773164046,606.8361622683593,-39.31638377316407,59.895815483971134,INTC,kama,14,40,1.5,12
75,28,0.37333333333333335,-378.3732914658019,621.626708534198,-37.8373291465802,59.75606563893987,INTC,kama,14,40,1.5,24
152,29,0.19078947368421054,-198.42708921100808,801.5729107889924,-19.84270892110076,46.89882041815891,INTC,kama,14,40,2.0,0
120,30,0.25,-242.61605821291482,757.383941787084,-24.261605821291596,49.60235859956624,INTC,kama,14,40,2.0,6
104,31,0.2980769230769231,-393.98357239889697,606.0164276011034,-39.39835723988966,59.97897898765625,INTC,kama,14,40,2.0,12
75,28,0.37333333333333335,-386.08577596778457,613.9142240322154,-38.60857759677846,59.92178439051297,INTC,kama,14,40,2.0,24
152,30,0.19736842105263158,-163.99045386414514,836.0095461358549,-16.399045386414514,44.7051419624306,INTC,kama,14,40,2.5,0
120,30,0.25,-242.61605821291482,757.383941787084,-24.261605821291596,49.60235859956624,INTC,kama,14,40,2.5,6
104,31,0.2980769230769231,-393.98357239889697,606.0164276011034,-39.39835723988966,59.97897898765625,INTC,kama,14,40,2.5,12
75,28,0.37333333333333335,-386.08577596778457,613.9142240322154,-38.60857759677846,59.92178439051297,INTC,kama,14,40,2.5,24
152,30,0.19736842105263158,-163.99045386414514,836.0095461358549,-16.399045386414514,44.7051419624306,INTC,kama,14,40,0.0,0
120,30,0.25,-242.61605821291482,757.383941787084,-24.261605821291596,49.60235859956624,INTC,kama,14,40,0.0,6
104,31,0.2980769230769231,-393.98357239889697,606.0164276011034,-39.39835723988966,59.97897898765625,INTC,kama,14,40,0.0,12
75,28,0.37333333333333335,-403.0578665809929,596.9421334190067,-40.30578665809933,60.837509842064776,INTC,kama,14,40,0.0,24
151,24,0.15894039735099338,-524.250206661144,475.74979333885665,-52.42502066611433,56.20299402788539,INTC,kama,14,50,1.0,0
120,26,0.21666666666666667,-540.5271565247255,459.47284347527403,-54.05271565247261,57.89565384979092,INTC,kama,14,50,1.0,6
104,31,0.2980769230769231,-385.64968430604415,614.3503156939554,-38.564968430604466,59.13036790709321,INTC,kama,14,50,1.0,12
75,28,0.37333333333333335,-380.4881629056919,619.511837094308,-38.0488162905692,59.970236811129936,INTC,kama,14,50,1.0,24
151,27,0.17880794701986755,-222.65120375933816,777.3487962406618,-22.265120375933815,47.9004569947393,INTC,kama,14,50,1.5,0
120,29,0.24166666666666667,-286.95205480921777,713.0479451907812,-28.69520548092188,52.335352573985595,INTC,kama,14,50,1.5,6
104,31,0.2980769230769231,-387.1586095033551,612.8413904966446,-38.71586095033553,59.283450985337524,INTC,kama,14,50,1.5,12
75,28,0.37333333333333335,-393.2916787106435,606.7083212893565,-39.32916787106435,60.91182743691168,INTC,kama,14,50,1.5,24
151,29,0.19205298013245034,-197.95116838284667,802.0488316171538,-19.795116838284617,46.85053742473724,INTC,kama,14,50,2.0,0
120,31,0.25833333333333336,-269.4893303353647,730.5106696646345,-26.948933033536548,51.307257556677534,INTC,kama,14,50,2.0,6
104,31,0.2980769230769231,-393.4204702622503,606.5795297377496,-39.34204702622504,59.921851299287496,INTC,kama,14,50,2.0,12
75,28,0.37333333333333335,-408.9610476989211,591.0389523010788,-40.89610476989212,60.92892543921886,INTC,kama,14,50,2.0,24
151,30,0.1986754966887417,-164.16077985110292,835.8392201488972,-16.41607798511028,44.72242182920927,INTC,kama,14,50,2.5,0
120,31,0.25833333333333336,-269.4893303353647,730.5106696646345,-26.948933033536548,51.307257556677534,INTC,kama,14,50,2.5,6
104,31,0.2980769230769231,-393.4204702622503,606.5795297377496,-39.34204702622504,59.921851299287496,INTC,kama,14,50,2.5,12
75,28,0.37333333333333335,-408.9610476989211,591.0389523010788,-40.89610476989212,60.92892543921886,INTC,kama,14,50,2.5,24
151,30,0.1986754966887417,-164.16077985110292,835.8392201488972,-16.41607798511028,44.72242182920927,INTC,kama,14,50,0.0,0
120,31,0.25833333333333336,-269.4893303353647,730.5106696646345,-26.948933033536548,51.307257556677534,INTC,kama,14,50,0.0,6
104,31,0.2980769230769231,-393.4204702622503,606.5795297377496,-39.34204702622504,59.921851299287496,INTC,kama,14,50,0.0,12
75,28,0.37333333333333335,-415.9152782137571,584.0847217862425,-41.59152782137575,61.61414012805469,INTC,kama,14,50,0.0,24
155,26,0.16774193548387098,-497.194551036576,502.80544896342366,-49.71945510365764,58.90252519015131,INTC,kama,20,20,1.0,0
122,27,0.22131147540983606,-459.5680815725887,540.4319184274104,-45.956808157258955,56.20559260643996,INTC,kama,20,20,1.0,6
100,31,0.31,-417.78058268840067,582.2194173115993,-41.77805826884008,66.55702995149068,INTC,kama,20,20,1.0,12
73,27,0.3698630136986301,-291.65204078244994,708.3479592175506,-29.165204078244937,58.593362845239696,INTC,kama,20,20,1.0,24
155,28,0.18064516129032257,-292.1408892848379,707.8591107151627,-29.21408892848373,50.753464337889234,INTC,kama,20,20,1.5,0
121,30,0.24793388429752067,-272.1348929459599,727.8651070540398,-27.213489294596027,50.66569930530619,INTC,kama,20,20,1.5,6
100,31,0.31,-417.78058268840067,582.2194173115993,-41.77805826884008,66.55702995149068,INTC,kama,20,20,1.5,12
73,27,0.3698630136986301,-293.99870468876696,706.0012953112329,-29.399870468876717,58.67766176865285,INTC,kama,20,20,1.5,24
155,29,0.1870967741935484,-294.3596489251014,705.6403510748988,-29.435964892510118,52.33823746727375,INTC,kama,20,20,2.0,0
121,30,0.24793388429752067,-260.12386694338215,739.876133056618,-26.0123866943382,50.66569930530619,INTC,kama,20,20,2.0,6
100,31,0.31,-417.78058268840067,582.2194173115993,-41.77805826884008,66.55702995149068,INTC,kama,20,20,2.0,12
73,27,0.3698630136986301,-312.3955379369669,687.6044620630333,-31.23955379369667,59.03249409407637,INTC,kama,20,20,2.0,24
155,30,0.1935483870967742,-260.67004269356255,739.3299573064384,-26.067004269356165,50.17665049654671,INTC,kama,20,20,2.5,0
121,31,0.256198347107438,-222.86094808184072,777.1390519181595,-22.286094808184053,48.11065205663629,INTC,kama,20,20,2.5,6
100,31,0.31,-417.78058268840067,582.2194173115993,-41.77805826884008,66.55702995149068,INTC,kama,20,20,2.5,12
73,27,0.3698630136986301,-312.3955379369669,687.6044620630333,-31.23955379369667,59.03249409407637,INTC,kama,20,20,2.5,24
155,30,0.1935483870967742,-260.67004269356255,739.3299573064384,-26.067004269356165,50.17665049654671,INTC,kama,20,20,0.0,0
121,31,0.256198347107438,-222.86094808184072,777.1390519181595,-22.286094808184053,48.11065205663629,INTC,kama,20,20,0.0,6
100,31,0.31,-419.07809198931545,580.9219080106848,-41.907809198931524,66.6957248717045,INTC,kama,20,20,0.0,12
73,27,0.3698630136986301,-316.0496308843665,683.9503691156336,-31.604963088436637,59.94445964454215,INTC,kama,20,20,0.0,24
146,23,0.15753424657534246,-499.5741411388074,500.4258588611924,-49.95741411388076,58.87894769028165,INTC,kama,20,30,1.0,0
120,23,0.19166666666666668,-526.2002486726692,473.7997513273309,-52.62002486726691,60.30232549115819,INTC,kama,20,30,1.0,6
98,28,0.2857142857142857,-307.1499055308654,692.8500944691348,-30.714990553086523,58.091850565040446,INTC,kama,20,30,1.0,12
73,26,0.3561643835616438,-122.81376074955135,877.1862392504488,-12.28137607495512,46.39304552895944,INTC,kama,20,30,1.0,24
146,26,0.1780821917808219,-302.4657483083417,697.5342516916585,-30.24657483083415,51.731604561001824,INTC,kama,20,30,1.5,0
119,25,0.21008403361344538,-372.3672468686432,627.6327531313567,-37.23672468686433,55.501656346659566,INTC,kama,20,30,1.5,6
98,28,0.2857142857142857,-307.1499055308654,692.8500944691348,-30.714990553086523,58.091850565040446,INTC,kama,20,30,1.5,12
73,26,0.3561643835616438,-127.01317109232235,872.986828907678,-12.701317109232196,46.82448992320394,INTC,kama,20,30,1.5,24
146,26,0.1780821917808219,-295.4648190604228,704.5351809395777,-29.54648190604223,52.14553322509733,INTC,kama,20,30,2.0,0
119,26,0.2184873949579832,-362.13676819244137,637.8632318075586,-36.21367681924414,55.790094074360674,INTC,kama,20,30,2.0,6
98,28,0.2857142857142857,-307.1499055308654,692.8500944691348,-30.714990553086523,58.091850565040446,INTC,kama,20,30,2.0,12
72,26,0.3611111111111111,-117.63385580117847,882.3661441988216,-11.763385580117836,45.1673461564536,INTC,kama,20,30,2.0,24
146,28,0.1917808219178082,-269.91881524896894,730.0811847510323,-26.991881524896773,50.89139476922787,INTC,kama,20,30,2.5,0
119,27,0.226890756302521,-341.19038640905114,658.8096135909491,-34.11903864090509,54.745343020146876,INTC,kama,20,30,2.5,6
98,28,0.2857142857142857,-307.1499055308654,692.8500944691348,-30.714990553086523,58.091850565040446,INTC,kama,20,30,2.5,12
72,26,0.3611111111111111,-117.63385580117847,882.3661441988216,-11.763385580117836,45.1673461564536,INTC,kama,20,30,2.5,24
146,28,0.1917808219178082,-273.8065325660468,726.1934674339547,-27.380653256604536,50.9570405128404,INTC,kama,20,30,0.0,0
119,27,0.226890756302521,-341.4458111813038,658.5541888186963,-34.144581118130375,54.80502096888554,INTC,kama,20,30,0.0,6
98,28,0.2857142857142857,-307.1499055308654,692.8500944691348,-30.714990553086523,58.091850565040446,INTC,kama,20,30,0.0,12
72,26,0.3611111111111111,-136.93358291126725,863.0664170887335,-13.69335829112665,46.52322172914044,INTC,kama,20,30,0.0,24
144,20,0.1388888888888889,-516.3687932245238,483.6312067754768,-51.63687932245232,59.50008850928257,INTC,kama,20,40,1.0,0
118,21,0.17796610169491525,-521.3855791025021,478.614420897498,-52.13855791025019,58.50273245608447,INTC,kama,20,40,1.0,6
96,26,0.2708333333333333,-301.7447144033173,698.2552855966828,-30.17447144033172,56.82776722523798,INTC,kama,20,40,1.0,12
73,24,0.3287671232876712,-196.3704398697542,803.6295601302461,-19.637043986975392,49.09121013845155,INTC,kama,20,40,1.0,24
144,23,0.1597222222222222,-326.3035444344522,673.6964555655486,-32.63035444344514,52.22649182369812,INTC,kama,20,40,1.5,0
117,23,0.19658119658119658,-362.92571566177304,637.0742843382268,-36.29257156617732,52.99841067468758,INTC,kama,20,40,1.5,6
96,26,0.2708333333333333,-301.7447144033173,698.2552855966828,-30.17447144033172,56.82776722523798,INTC,kama,20,40,1.5,12
73,24,0.3287671232876712,-196.3704398697542,803.6295601302461,-19.637043986975392,49.09121013845155,INTC,kama,20,40,1.5,24
144,24,0.16666666666666666,-333.72473759228296,666.2752624077164,-33.37247375922836,53.85640427438475,INTC,kama,20,40,2.0,0
117,25,0.21367521367521367,-347.2505904704893,652.7494095295107,-34.72505904704894,53.30127028877375,INTC,kama,20,40,2.0,6
96,26,0.2708333333333333,-303.23109387391975,696.7689061260801,-30.323109387391995,56.98130439078075,INTC,kama,20,40,2.0,12
73,24,0.3287671232876712,-218.32028243074836,781.6797175692518,-21.83202824307482,49.79472194530391,INTC,kama,20,40,2.0,24
144,26,0.18055555555555555,-307.2782859322082,692.721714067792,-30.727828593220796,52.23206699668028,INTC,kama,20,40,2.5,0
117,25,0.21367521367521367,-338.2023305253511,661.7976694746486,-33.82023305253514,52.59422437987779,INTC,kama,20,40,2.5,6
96,26,0.2708333333333333,-303.23109387391975,696.7689061260801,-30.323109387391995,56.98130439078075,INTC,kama,20,40,2.5,12
73,24,0.3287671232876712,-218.32028243074836,781.6797175692518,-21.83202824307482,49.79472194530391,INTC,kama,20,40,2.5,24
144,26,0.18055555555555555,-307.2782859322082,692.721714067792,-30.727828593220796,52.23206699668028,INTC,kama,20,40,0.0,0
117,25,0.21367521367521367,-338.2023305253511,661.7976694746486,-33.82023305253514,52.59422437987779,INTC,kama,20,40,0.0,6
96,26,0.2708333333333333,-303.23109387391975,696.7689061260801,-30.323109387391995,56.98130439078075,INTC,kama,20,40,0.0,12
73,24,0.3287671232876712,-235.5740043586761,764.4259956413241,-23.55740043586759,50.80140177725654,INTC,kama,20,40,0.0,24
142,19,0.13380281690140844,-492.4600638972957,507.5399361027046,-49.246006389729544,57.38038370835298,INTC,kama,20,50,1.0,0
114,22,0.19298245614035087,-506.2022133020219,493.79778669797804,-50.6202213302022,57.065555371375694,INTC,kama,20,50,1.0,6
94,26,0.2765957446808511,-274.1094117160717,725.8905882839281,-27.41094117160719,54.68563665615355,INTC,kama,20,50,1.0,12
72,24,0.3333333333333333,-233.38310035981468,766.616899640185,-23.3383100359815,50.74138767105143,INTC,kama,20,50,1.0,24
142,22,0.15492957746478872,-299.8077326400323,700.1922673599673,-29.98077326400327,49.38448777090486,INTC,kama,20,50,1.5,0
113,24,0.21238938053097345,-352.47078131302544,647.5292186869744,-35.24707813130256,52.042300263252386,INTC,kama,20,50,1.5,6
94,26,0.2765957446808511,-274.1094117160717,725.8905882839281,-27.41094117160719,54.68563665615355,INTC,kama,20,50,1.5,12
72,24,0.3333333333333333,-234.2424345397643,765.7575654602359,-23.424243453976406,50.82983424965734,INTC,kama,20,50,1.5,24
142,23,0.1619718309859155,-299.1900203206731,700.8099796793268,-29.919002032067315,50.08650184163056,INTC,kama,20,50,2.0,0
113,24,0.21238938053097345,-344.7336290983554,655.2663709016449,-34.47336290983551,52.19606394915836,INTC,kama,20,50,2.0,6
94,26,0.2765957446808511,-274.609211144503,725.390788855497,-27.460921114450297,54.73726397548814,INTC,kama,20,50,2.0,12
72,24,0.3333333333333333,-241.70486126578953,758.2951387342108,-24.17048612657892,50.82537753564973,INTC,kama,20,50,2.0,24
142,25,0.176056338028169,-276.05700796442653,723.942992035572,-27.605700796442793,48.805000718147376,INTC,kama,20,50,2.5,0
113,26,0.23008849557522124,-314.39117840266215,685.6088215973381,-31.43911784026619,50.21247532970846,INTC,kama,20,50,2.5,6
94,26,0.2765957446808511,-274.609211144503,725.390788855497,-27.460921114450297,54.73726397548814,INTC,kama,20,50,2.5,12
72,24,0.3333333333333333,-241.70486126578953,758.2951387342108,-24.17048612657892,50.82537753564973,INTC,kama,20,50,2.5,24
142,25,0.176056338028169,-276.05700796442653,723.942992035572,-27.605700796442793,48.805000718147376,INTC,kama,20,50,0.0,0
113,26,0.23008849557522124,-314.39117840266215,685.6088215973381,-31.43911784026619,50.21247532970846,INTC,kama,20,50,0.0,6
94,26,0.2765957446808511,-274.609211144503,725.390788855497,-27.460921114450297,54.73726397548814,INTC,kama,20,50,0.0,12
72,24,0.3333333333333333,-259.02738860336865,740.9726113966316,-25.902738860336843,51.85584908435305,INTC,kama,20,50,0.0,24
150,18,0.12,-611.1956885151326,388.80431148486736,-61.119568851513264,66.52659659621118,INTC,kama,30,20,1.0,0
116,19,0.16379310344827586,-548.5845933276177,451.4154066723825,-54.858459332761754,61.385778434841264,INTC,kama,30,20,1.0,6
89,24,0.2696629213483146,-353.3176983430984,646.6823016569018,-35.33176983430982,59.969858356137316,INTC,kama,30,20,1.0,12
71,23,0.323943661971831,-411.24502450188237,588.7549754981176,-41.124502450188245,65.66966100529692,INTC,kama,30,20,1.0,24
150,21,0.14,-480.1563674255634,519.8436325744362,-48.01563674255638,61.44297803846157,INTC,kama,30,20,1.5,0
115,21,0.1826086956521739,-414.51088422505796,585.4891157749415,-41.45108842250585,56.90189189480711,INTC,kama,30,20,1.5,6
88,24,0.2727272727272727,-354.09782933995484,645.9021706600445,-35.40978293399555,59.89001326023363,INTC,kama,30,20,1.5,12
71,23,0.323943661971831,-411.82749894821455,588.1725010517853,-41.18274989482148,65.77404930619227,INTC,kama,30,20,1.5,24
150,21,0.14,-481.4346072716382,518.565392728362,-48.1434607271638,61.57406709387801,INTC,kama,30,20,2.0,0
115,21,0.1826086956521739,-411.5825030316052,588.4174969683944,-41.15825030316056,56.59650715133226,INTC,kama,30,20,2.0,6
88,24,0.2727272727272727,-379.01989763589415,620.9801023641064,-37.90198976358936,61.13423329417302,INTC,kama,30,20,2.0,12
71,23,0.323943661971831,-419.7989255898236,580.2010744101768,-41.97989255898232,66.0120653773832,INTC,kama,30,20,2.0,24
150,22,0.14666666666666667,-464.40951811015776,535.5904818898425,-46.44095181101574,60.68587616797569,INTC,kama,30,20,2.5,0
115,22,0.19130434782608696,-393.39812749946395,606.6018725005356,-39.33981274994644,56.07870686607062,INTC,kama,30,20,2.5,6
88,24,0.2727272727272727,-379.01989763589415,620.9801023641064,-37.90198976358936,61.13423329417302,INTC,kama,30,20,2.5,12
71,23,0.323943661971831,-429.1395020108509,570.8604979891495,-42.91395020108505,66.0120653773832,INTC,kama,30,20,2.5,24
150,22,0.14666666666666667,-464.9398984496623,535.0601015503382,-46.49398984496618,60.74026897847254,INTC,kama,30,20,0.0,0
115,22,0.19130434782608696,-394.02116756081216,605.978832439187,-39.4021167560813,56.14237251736627,INTC,kama,30,20,0.0,6
88,24,0.2727272727272727,-379.01989763589415,620.9801023641064,-37.90198976358936,61.13423329417302,INTC,kama,30,20,0.0,12
71,23,0.323943661971831,-430.8182037361852,569.1817962638152,-43.081820373618484,66.0120653773832,INTC,kama,30,20,0.0,24
139,16,0.11510791366906475,-642.2433608931317,357.7566391068685,-64.22433608931316,67.49348934707466,INTC,kama,30,30,1.0,0
106,18,0.16981132075471697,-487.0413754168883,512.9586245831119,-48.70413754168881,56.50473936504973,INTC,kama,30,30,1.0,6
88,23,0.26136363636363635,-283.8965824578691,716.1034175421311,-28.38965824578689,52.09907585051068,INTC,kama,30,30,1.0,12
68,23,0.3382352941176471,-312.43046537842145,687.5695346215783,-31.24304653784217,50.25357188631238,INTC,kama,30,30,1.0,24
139,19,0.1366906474820144,-520.8941227345501,479.10587726545026,-52.08941227345497,61.773165684807864,INTC,kama,30,30,1.5,0
105,20,0.19047619047619047,-343.60464023312034,656.3953597668792,-34.36046402331208,51.47369225009213,INTC,kama,30,30,1.5,6
87,23,0.26436781609195403,-285.32887203154814,714.6711279684522,-28.53288720315478,51.898534991524784,INTC,kama,30,30,1.5,12
67,23,0.34328358208955223,-315.61107514746294,684.3889248525371,-31.56110751474629,50.51561756881362,INTC,kama,30,30,1.5,24
139,19,0.1366906474820144,-534.4408536756113,465.5591463243885,-53.444085367561144,63.174580913870635,INTC,kama,30,30,2.0,0
105,20,0.19047619047619047,-344.7261988017935,655.2738011982063,-34.472619880179366,51.47369225009213,INTC,kama,30,30,2.0,6
87,23,0.26436781609195403,-292.9900119544129,707.0099880455873,-29.29900119544127,52.20004308300222,INTC,kama,30,30,2.0,12
67,23,0.34328358208955223,-328.4606107672097,671.53938923279,-32.846061076721,51.02667181147801,INTC,kama,30,30,2.0,24
139,20,0.14388489208633093,-527.9707728306996,472.02922716930067,-52.79707728306994,62.48723421699911,INTC,kama,30,30,2.5,0
105,21,0.2,-341.0171896041484,658.9828103958514,-34.101718960414864,51.02403026815377,INTC,kama,30,30,2.5,6
87,23,0.26436781609195403,-292.9900119544129,707.0099880455873,-29.29900119544127,52.20004308300222,INTC,kama,30,30,2.5,12
67,23,0.34328358208955223,-333.8121718028069,666.1878281971929,-33.381217180280714,51.02667181147801,INTC,kama,30,30,2.5,24
139,21,0.1510791366906475,-432.81921111403295,567.1807888859674,-43.28192111140326,56.39443269751862,INTC,kama,30,30,0.0,0
105,21,0.2,-341.0171896041484,658.9828103958514,-34.101718960414864,51.02403026815377,INTC,kama,30,30,0.0,6
87,23,0.26436781609195403,-292.9900119544129,707.0099880455873,-29.29900119544127,52.20004308300222,INTC,kama,30,30,0.0,12
67,24,0.3582089552238806,-208.42217283329018,791.5778271667095,-20.842217283329045,51.02667181147801,INTC,kama,30,30,0.0,24
138,15,0.10869565217391304,-677.8885541268658,322.11144587313424,-67.78885541268657,70.67604513969825,INTC,kama,30,40,1.0,0
105,18,0.17142857142857143,-564.8136423358288,435.1863576641708,-56.48136423358292,60.91536115854319,INTC,kama,30,40,1.0,6
85,23,0.27058823529411763,-307.10164270268507,692.8983572973154,-30.710164270268457,49.70217208027059,INTC,kama,30,40,1.0,12
66,23,0.3484848484848485,-371.56622396905334,628.4337760309465,-37.15662239690535,52.912076246899055,INTC,kama,30,40,1.0,24
138,18,0.13043478260869565,-577.9167143896299,422.0832856103698,-57.79167143896302,66.44193099529254,INTC,kama,30,40,1.5,0
105,20,0.19047619047619047,-470.3598689796091,529.6401310203908,-47.035986897960925,59.70533082727637,INTC,kama,30,40,1.5,6
84,23,0.27380952380952384,-343.14145318297216,656.858546817028,-34.3141453182972,52.36008931180082,INTC,kama,30,40,1.5,12
65,23,0.35384615384615387,-374.077542815396,625.9224571846039,-37.40775428153961,53.16456914039984,INTC,kama,30,40,1.5,24
138,18,0.13043478260869565,-605.314514286988,394.6854857130115,-60.531451428698844,68.41883080413653,INTC,kama,30,40,2.0,0
105,20,0.19047619047619047,-468.9877614160642,531.0122385839356,-46.89877614160643,59.56512134942721,INTC,kama,30,40,2.0,6
84,23,0.27380952380952384,-351.78917674863027,648.2108232513697,-35.17891767486303,52.89751814056002,INTC,kama,30,40,2.0,12
65,23,0.35384615384615387,-391.0825236205073,608.9174763794927,-39.108252362050735,54.39220089797211,INTC,kama,30,40,2.0,24
138,19,0.13768115942028986,-601.7856862978191,398.2143137021801,-60.17856862978199,68.02820869209012,INTC,kama,30,40,2.5,0
105,21,0.2,-456.43505253133594,543.5649474686638,-45.64350525313362,58.41990942889633,INTC,kama,30,40,2.5,6
84,23,0.27380952380952384,-351.78917674863027,648.2108232513697,-35.17891767486303,52.89751814056002,INTC,kama,30,40,2.5,12
65,23,0.35384615384615387,-395.67511452943285,604.3248854705672,-39.56751145294328,54.85394894280871,INTC,kama,30,40,2.5,24
138,20,0.14492753623188406,-527.9815451801662,472.01845481983315,-52.798154518016695,62.84039677422414,INTC,kama,30,40,0.0,0
105,21,0.2,-456.43505253133594,543.5649474686638,-45.64350525313362,58.41990942889633,INTC,kama,30,40,0.0,6
84,23,0.27380952380952384,-351.78917674863027,648.2108232513697,-35.17891767486303,52.89751814056002,INTC,kama,30,40,0.0,12
65,24,0.36923076923076925,-281.9963739511653,718.0036260488348,-28.19963739511652,52.875951395842655,INTC,kama,30,40,0.0,24
132,14,0.10606060606060606,-642.6687771399367,357.3312228600635,-64.26687771399365,67.51678696694177,INTC,kama,30,50,1.0,0
101,18,0.1782178217821782,-547.6172935786338,452.38270642136655,-54.76172935786335,60.35047170654939,INTC,kama,30,50,1.0,6
82,22,0.2682926829268293,-378.83213956145846,621.1678604385419,-37.88321395614581,55.741160177392835,INTC,kama,30,50,1.0,12
64,21,0.328125,-414.1368340146283,585.8631659853714,-41.41368340146286,56.21782570730727,INTC,kama,30,50,1.0,24
132,17,0.12878787878787878,-558.0517464686625,441.94825353133746,-55.80517464686625,64.39591745172262,INTC,kama,30,50,1.5,0
101,20,0.19801980198019803,-463.9357014591894,536.0642985408111,-46.393570145918886,59.25426171879592,INTC,kama,30,50,1.5,6
82,22,0.2682926829268293,-413.7077271891389,586.2922728108617,-41.37077271891383,58.331172404959055,INTC,kama,30,50,1.5,12
63,21,0.3333333333333333,-413.29220341316045,586.7077965868393,-41.329220341316066,56.132904899734584,INTC,kama,30,50,1.5,24
132,17,0.12878787878787878,-576.3464949335128,423.6535050664884,-57.63464949335116,66.28348818873653,INTC,kama,30,50,2.0,0
101,20,0.19801980198019803,-462.6311178089096,537.3688821910908,-46.26311178089092,59.120952204821876,INTC,kama,30,50,2.0,6
82,22,0.2682926829268293,-418.3146058827217,581.6853941172782,-41.831460588272186,58.807044892840835,INTC,kama,30,50,2.0,12
63,21,0.3333333333333333,-427.58813102801093,572.4118689719888,-42.75881310280112,57.08816316731669,INTC,kama,30,50,2.0,24
132,17,0.12878787878787878,-591.4151442098689,408.5848557901313,-59.14151442098687,66.98177038213325,INTC,kama,30,50,2.5,0
101,20,0.19801980198019803,-464.7725066793528,535.2274933206476,-46.477250667935245,59.36398897689823,INTC,kama,30,50,2.5,6
82,22,0.2682926829268293,-418.3146058827217,581.6853941172782,-41.831460588272186,58.807044892840835,INTC,kama,30,50,2.5,12
63,21,0.3333333333333333,-428.063807195942,571.9361928040577,-42.80638071959423,57.13598857673661,INTC,kama,30,50,2.5,24
132,18,0.13636363636363635,-516.7002364004039,483.2997635995962,-51.670023640040384,62.06349871001067,INTC,kama,30,50,0.0,0
101,20,0.19801980198019803,-464.7725066793528,535.2274933206476,-46.477250667935245,59.36398897689823,INTC,kama,30,50,0.0,6
82,22,0.2682926829268293,-418.3146058827217,581.6853941172782,-41.831460588272186,58.807044892840835,INTC,kama,30,50,0.0,12
63,22,0.3492063492063492,-320.32548068599317,679.6745193140066,-32.03254806859934,56.17059116458108,INTC,kama,30,50,0.0,24
191,55,0.2879581151832461,44.68457881221653,1244.684578812216,3.7237149010179946,25.163218758105447,GOOGL,kama,10,20,1.0,0
148,60,0.40540540540540543,263.62712705652206,1463.627127056523,21.968927254710252,20.92428368831789,GOOGL,kama,10,20,1.0,6
116,58,0.5,489.6829623278877,1689.6829623278848,40.80691352732373,17.24741306340292,GOOGL,kama,10,20,1.0,12
82,44,0.5365853658536586,617.1833697181934,1817.18336971819,51.43194747651584,15.876075389793613,GOOGL,kama,10,20,1.0,24
191,56,0.2931937172774869,45.969220193869624,1245.969220193869,3.8307683494890816,24.612799473409076,GOOGL,kama,10,20,1.5,0
148,60,0.40540540540540543,263.62712705652206,1463.627127056523,21.968927254710252,20.92428368831789,GOOGL,kama,10,20,1.5,6
116,58,0.5,480.2454640945541,1680.2454640945514,40.02045534121261,17.24741306340292,GOOGL,kama,10,20,1.5,12
82,44,0.5365853658536586,613.7893269862157,1813.7893269862122,51.149110582184356,15.91131506668367,GOOGL,kama,10,20,1.5,24
191,56,0.2931937172774869,40.52765699558859,1240.5276569955897,3.3773047496324766,24.939680733589945,GOOGL,kama,10,20,2.0,0
148,60,0.40540540540540543,261.7194091262455,1461.7194091262456,21.80995076052047,20.92428368831789,GOOGL,kama,10,20,2.0,6
116,58,0.5,481.12138573161496,1681.1213857316122,40.093448810967686,17.75075459069645,GOOGL,kama,10,20,2.0,12
82,44,0.5365853658536586,610.4714495212866,1810.4714495212834,50.872620793440284,15.945924571205436,GOOGL,kama,10,20,2.0,24
191,56,0.2931937172774869,37.951755925767046,1237.951755925766,3.162646327147172,25.262130184145075,GOOGL,kama,10,20,2.5,0
148,60,0.40540540540540543,261.7194091262455,1461.7194091262456,21.80995076052047,20.92428368831789,GOOGL,kama,10,20,2.5,6
116,58,0.5,465.75851283533575,1665.7585128353323,38.81320940294436,18.00628061898243,GOOGL,kama,10,20,2.5,12
